date,value
1954-01-06,363.8200
1954-01-07,366.3100
1954-01-08,375.2200
1954-01-11,377.2700
1954-01-12,375.1900
1954-01-13,370.9300
1954-01-14,363.3800
1954-01-18,359.7300
1954-01-19,356.9600
1954-01-20,352.6900
1954-01-21,351.0700
1954-01-22,350.0400
1954-01-25,354.5400
1954-01-26,357.5800
1954-01-27,360.1000
1954-01-28,358.0400
1954-01-29,355.1900
1954-02-01,354.5000
1954-02-02,357.7100
1954-02-03,356.1700
1954-02-04,357.1900
1954-02-05,356.7500
1954-02-08,362.0300
1954-02-09,366.3600
1954-02-10,367.3200
1954-02-11,369.3800
1954-02-12,368.1800
1954-02-15,365.6600
1954-02-16,366.7500
1954-02-17,367.0900
1954-02-18,366.0000
1954-02-19,362.3800
1954-02-22,355.3500
1954-02-23,352.8600
1954-02-24,354.0900
1954-02-25,355.5500
1954-02-26,353.2100
1954-03-01,349.6500
1954-03-02,349.0300
1954-03-03,351.3100
1954-03-04,350.4600
1954-03-05,349.2200
1954-03-08,348.9000
1954-03-09,347.9400
1954-03-10,345.1600
1954-03-11,340.8300
1954-03-12,340.1700
1954-03-15,338.7500
1954-03-16,334.3200
1954-03-17,329.7600
1954-03-18,327.8200
1954-03-19,319.9900
1954-03-22,314.0800
1954-03-23,320.8900
1954-03-24,332.4400
1954-03-25,332.2400
1954-03-26,333.7600
1954-03-29,329.3900
1954-03-30,324.1800
1954-03-31,322.9900
1954-04-01,322.6900
1954-04-02,317.7900
1954-04-05,317.6200
1954-04-06,316.2200
1954-04-07,318.2500
1954-04-08,323.9300
1954-04-09,327.8500
1954-04-12,326.5600
1954-04-13,328.1600
1954-04-14,327.1800
1954-04-15,325.9100
1954-04-16,327.5500
1954-04-19,330.1300
1954-04-20,335.6500
1954-04-21,339.3000
1954-04-22,343.1700
1954-04-23,351.5300
1954-04-26,347.0300
1954-04-27,351.6700
1954-04-28,351.5200
1954-04-30,345.6300
1954-05-04,344.3000
1954-05-06,338.4400
1954-05-07,337.9100
1954-05-10,333.9000
1954-05-11,332.7800
1954-05-12,331.6900
1954-05-13,331.1800
1954-05-14,327.4300
1954-05-17,325.3700
1954-05-18,323.9200
1954-05-19,323.9900
1954-05-20,325.4700
1954-05-21,324.8400
1954-05-24,320.8400
1954-05-25,321.0600
1954-05-26,321.3800
1954-05-27,321.8300
1954-05-28,321.9600
1954-05-31,325.8200
1954-06-01,326.3900
1954-06-02,324.6900
1954-06-03,325.0300
1954-06-04,323.6800
1954-06-07,322.7500
1954-06-08,325.4100
1954-06-09,324.8400
1954-06-10,327.4900
1954-06-11,327.3300
1954-06-14,334.0000
1954-06-15,336.8800
1954-06-16,344.5000
1954-06-17,342.8200
1954-06-18,343.2100
1954-06-21,347.8800
1954-06-22,343.6600
1954-06-23,345.1300
1954-06-24,345.0000
1954-06-25,342.7300
1954-06-28,343.4200
1954-06-29,343.6300
1954-06-30,348.0900
1954-07-01,352.8600
1954-07-02,352.2600
1954-07-05,352.2700
1954-07-06,350.5200
1954-07-07,349.8600
1954-07-08,345.3800
1954-07-09,345.7500
1954-07-12,344.3400
1954-07-13,343.6000
1954-07-14,340.3500
1954-07-15,340.6100
1954-07-16,340.2200
1954-07-19,341.7000
1954-07-20,340.5100
1954-07-21,337.0300
1954-07-22,334.0200
1954-07-23,332.2900
1954-07-26,331.0300
1954-07-27,331.8500
1954-07-28,329.4700
1954-07-29,330.1700
1954-07-30,329.2200
1954-08-02,330.8100
1954-08-03,332.3500
1954-08-04,331.5600
1954-08-05,330.8300
1954-08-06,329.9300
1954-08-09,329.4400
1954-08-10,334.6700
1954-08-11,337.6100
1954-08-12,340.0900
1954-08-13,341.1200
1954-08-16,343.3900
1954-08-17,341.9800
1954-08-18,342.2600
1954-08-19,347.3900
1954-08-20,347.2500
1954-08-23,345.3000
1954-08-24,345.5300
1954-08-25,342.2800
1954-08-26,339.6000
1954-08-27,340.8500
1954-08-30,339.9200
1954-08-31,345.0200
1954-09-01,351.2700
1954-09-02,352.7300
1954-09-03,352.0800
1954-09-06,352.6200
1954-09-07,350.0300
1954-09-08,350.2900
1954-09-09,351.1100
1954-09-10,350.9900
1954-09-13,347.4000
1954-09-14,350.1900
1954-09-15,354.3500
1954-09-16,358.6700
1954-09-17,355.7200
1954-09-20,358.7000
1954-09-21,357.6300
1954-09-22,356.7000
1954-09-24,354.9100
1954-09-27,347.9200
1954-09-28,348.2100
1954-09-29,349.9100
1954-09-30,351.3300
1954-10-01,350.7400
1954-10-04,350.8500
1954-10-05,348.6800
1954-10-06,346.2300
1954-10-07,347.6100
1954-10-08,346.9100
1954-10-11,348.0900
1954-10-12,344.0300
1954-10-13,341.7800
1954-10-14,342.7400
1954-10-15,340.5500
1954-10-18,337.8000
1954-10-19,335.3100
1954-10-20,333.5700
1954-10-21,334.5900
1954-10-22,333.9100
1954-10-25,333.4900
1954-10-27,333.1900
1954-10-28,332.2800
1954-10-29,329.0400
1954-11-01,330.0500
1954-11-02,330.3700
1954-11-04,329.7200
1954-11-05,328.0300
1954-11-08,327.4100
1954-11-09,325.4900
1954-11-10,321.1200
1954-11-11,319.6300
1954-11-12,317.5300
1954-11-15,316.7500
1954-11-16,320.0000
1954-11-17,323.6100
1954-11-18,321.7500
1954-11-19,321.5300
1954-11-22,322.5300
1954-11-24,328.3600
1954-11-25,332.8900
1954-11-26,326.8500
1954-11-29,326.1100
1954-11-30,326.8500
1954-12-01,326.1200
1954-12-02,323.8600
1954-12-03,324.8300
1954-12-06,326.9000
1954-12-07,337.5700
1954-12-08,341.6900
1954-12-09,344.6800
1954-12-10,340.1700
1954-12-13,337.0700
1954-12-14,336.2000
1954-12-15,333.7700
1954-12-16,331.8400
1954-12-17,333.0900
1954-12-20,333.2100
1954-12-21,335.2700
1954-12-22,337.9700
1954-12-23,343.2600
1954-12-24,347.5300
1954-12-27,352.5700
1954-12-28,356.0900
1955-01-04,361.1000
1955-01-05,361.2600
1955-01-06,366.9300
1955-01-07,365.8400
1955-01-10,378.7600
1955-01-11,376.7000
1955-01-12,374.8000
1955-01-13,370.8600
1955-01-14,372.9200
1955-01-17,372.4900
1955-01-18,368.9800
1955-01-19,365.8500
1955-01-20,368.8400
1955-01-21,371.0400
1955-01-24,376.2600
1955-01-25,375.6400
1955-01-26,374.3700
1955-01-27,372.8000
1955-01-28,370.7800
1955-01-31,369.4500
1955-02-01,371.6100
1955-02-02,375.8500
1955-02-03,376.7900
1955-02-04,375.3400
1955-02-07,378.3400
1955-02-08,374.2000
1955-02-09,380.2800
1955-02-10,380.4600
1955-02-11,379.0700
1955-02-14,376.7600
1955-02-15,374.6300
1955-02-16,375.9000
1955-02-17,376.0900
1955-02-18,375.0300
1955-02-21,374.4700
1955-02-22,371.1400
1955-02-23,372.3100
1955-02-24,369.7800
1955-02-25,368.2400
1955-02-28,366.9900
1955-03-01,362.6000
1955-03-02,362.2800
1955-03-03,360.4000
1955-03-04,357.6500
1955-03-07,353.8000
1955-03-08,355.9900
1955-03-09,356.4500
1955-03-10,357.1500
1955-03-11,356.8800
1955-03-14,357.3300
1955-03-15,356.3100
1955-03-16,355.3700
1955-03-17,354.7800
1955-03-18,353.7600
1955-03-22,351.2300
1955-03-23,350.0500
1955-03-24,350.8800
1955-03-25,354.3600
1955-03-28,346.0800
1955-03-29,349.1900
1955-03-30,349.3600
1955-03-31,351.5000
1955-04-01,352.3100
1955-04-04,353.4100
1955-04-05,351.9700
1955-04-06,350.7000
1955-04-07,350.6200
1955-04-08,349.9500
1955-04-11,352.0000
1955-04-12,353.4300
1955-04-13,354.8500
1955-04-14,355.9300
1955-04-15,354.9800
1955-04-18,353.6300
1955-04-19,352.6800
1955-04-20,351.8500
1955-04-21,350.0300
1955-04-22,350.8500
1955-04-25,349.7600
1955-04-26,347.2500
1955-04-27,345.8900
1955-04-28,346.1900
1955-05-02,345.9600
1955-05-04,347.6800
1955-05-06,349.6600
1955-05-09,352.4300
1955-05-10,351.3200
1955-05-11,348.7400
1955-05-12,349.0400
1955-05-13,350.3200
1955-05-16,351.7700
1955-05-17,350.2300
1955-05-18,350.8200
1955-05-19,350.9800
1955-05-20,351.2000
1955-05-23,349.8900
1955-05-24,349.4900
1955-05-25,347.9600
1955-05-26,347.5700
1955-05-27,347.6900
1955-05-30,348.6000
1955-05-31,349.9300
1955-06-01,353.1900
1955-06-02,354.2100
1955-06-03,358.1100
1955-06-06,358.4100
1955-06-07,360.8600
1955-06-08,360.7800
1955-06-09,361.2000
1955-06-10,360.0600
1955-06-13,354.4400
1955-06-14,354.3500
1955-06-15,352.8700
1955-06-16,352.9600
1955-06-17,354.3000
1955-06-20,353.4700
1955-06-21,353.1800
1955-06-22,351.3700
1955-06-23,350.7700
1955-06-24,348.0500
1955-06-27,350.2600
1955-06-28,348.8200
1955-06-29,348.9100
1955-06-30,352.4700
1955-07-01,352.1400
1955-07-04,353.7800
1955-07-05,353.8200
1955-07-06,355.2300
1955-07-07,356.7900
1955-07-08,357.4600
1955-07-11,356.8500
1955-07-12,356.5300
1955-07-13,354.0700
1955-07-14,353.8900
1955-07-15,354.8400
1955-07-18,353.4900
1955-07-19,352.1700
1955-07-20,351.9200
1955-07-21,351.5200
1955-07-22,351.2500
1955-07-25,353.4200
1955-07-26,355.4000
1955-07-27,356.7000
1955-07-28,361.6400
1955-07-29,365.6900
1955-08-01,365.6700
1955-08-02,367.2200
1955-08-03,367.3700
1955-08-04,370.4900
1955-08-05,370.2900
1955-08-08,368.4000
1955-08-09,369.0900
1955-08-10,370.1900
1955-08-11,372.9800
1955-08-12,375.5400
1955-08-15,378.1300
1955-08-16,381.0700
1955-08-17,380.2800
1955-08-18,379.0900
1955-08-19,382.4100
1955-08-22,383.1900
1955-08-23,382.0500
1955-08-24,383.7100
1955-08-25,387.2400
1955-08-26,387.1600
1955-08-29,383.1100
1955-08-30,384.5700
1955-08-31,387.1200
1955-09-01,387.4600
1955-09-02,389.9200
1955-09-05,386.5400
1955-09-06,384.1800
1955-09-07,384.0000
1955-09-08,384.3400
1955-09-09,383.1300
1955-09-12,383.5500
1955-09-13,385.6400
1955-09-14,386.3600
1955-09-15,387.2000
1955-09-16,389.8400
1955-09-19,389.6600
1955-09-20,388.7900
1955-09-21,388.9400
1955-09-22,387.1800
1955-09-23,386.4500
1955-09-26,385.3900
1955-09-27,379.1400
1955-09-28,380.1100
1955-09-29,383.2100
1955-09-30,388.4200
1955-10-03,385.5700
1955-10-04,387.0700
1955-10-05,389.8300
1955-10-06,394.5600
1955-10-07,397.5700
1955-10-10,397.3400
1955-10-11,395.6900
1955-10-12,401.2600
1955-10-13,403.1200
1955-10-14,402.4400
1955-10-17,407.1900
1955-10-18,408.3500
1955-10-19,409.8800
1955-10-20,410.2900
1955-10-21,408.0000
1955-10-24,405.8100
1955-10-25,404.5700
1955-10-26,404.3400
1955-10-27,404.0500
1955-10-28,406.8700
1955-10-31,409.1700
1955-11-01,410.3600
1955-11-02,408.4900
1955-11-04,405.6700
1955-11-07,406.3400
1955-11-08,406.1800
1955-11-09,400.0300
1955-11-10,396.8400
1955-11-11,401.2400
1955-11-14,402.4400
1955-11-15,401.4400
1955-11-16,399.2500
1955-11-17,400.5600
1955-11-18,400.4900
1955-11-21,402.5300
1955-11-22,403.0100
1955-11-24,401.6800
1955-11-25,398.8900
1955-11-28,394.8800
1955-11-29,395.3000
1955-11-30,393.2800
1955-12-01,398.1100
1955-12-02,399.8800
1955-12-05,402.0900
1955-12-06,401.9600
1955-12-07,401.2200
1955-12-08,402.4200
1955-12-09,405.2400
1955-12-12,407.0300
1955-12-13,409.0600
1955-12-14,410.4300
1955-12-15,410.6400
1955-12-16,410.6300
1955-12-19,412.9100
1955-12-20,413.8900
1955-12-21,412.7700
1955-12-22,412.7600
1955-12-23,415.2000
1955-12-26,423.1900
1955-12-27,422.6800
1955-12-28,425.6900
1956-01-04,428.5900
1956-01-05,427.8900
1956-01-06,430.5700
1956-01-09,423.2600
1956-01-10,426.7300
1956-01-11,426.8700
1956-01-12,427.3800
1956-01-13,427.3100
1956-01-16,428.0800
1956-01-17,429.0200
1956-01-18,431.1400
1956-01-19,431.6000
1956-01-20,427.3300
1956-01-23,424.1000
1956-01-24,422.0900
1956-01-25,420.1400
1956-01-26,422.7000
1956-01-27,423.8500
1956-01-30,424.2500
1956-01-31,423.4600
1956-02-01,425.8400
1956-02-02,427.9300
1956-02-03,430.6400
1956-02-06,430.3000
1956-02-07,428.0200
1956-02-08,425.9900
1956-02-09,427.1400
1956-02-10,427.5700
1956-02-13,426.1500
1956-02-14,423.6200
1956-02-15,422.5000
1956-02-16,423.9700
1956-02-17,426.9500
1956-02-20,430.5600
1956-02-21,430.9800
1956-02-22,433.3800
1956-02-23,433.1700
1956-02-24,433.5300
1956-02-27,435.1800
1956-02-28,437.6100
1956-02-29,439.3900
1956-03-01,441.7800
1956-03-02,441.5800
1956-03-05,440.4300
1956-03-06,440.1700
1956-03-07,441.7400
1956-03-08,444.4700
1956-03-09,444.6800
1956-03-12,443.2200
1956-03-13,442.6200
1956-03-14,443.4100
1956-03-15,443.0100
1956-03-16,442.8500
1956-03-19,442.5500
1956-03-20,442.0100
1956-03-22,441.2800
1956-03-23,440.8300
1956-03-26,444.2500
1956-03-27,447.1200
1956-03-28,448.6900
1956-03-29,450.2100
1956-03-30,454.5600
1956-04-02,462.4100
1956-04-03,463.8500
1956-04-04,458.7400
1956-04-05,461.7200
1956-04-06,464.4000
1956-04-09,468.0700
1956-04-10,467.6900
1956-04-11,466.5800
1956-04-12,471.3300
1956-04-13,474.6000
1956-04-16,475.8600
1956-04-17,471.5900
1956-04-18,474.6900
1956-04-19,477.9500
1956-04-20,478.3500
1956-04-23,480.7800
1956-04-24,482.7100
1956-04-25,474.7800
1956-04-26,476.2200
1956-04-27,475.2300
1956-04-30,473.3400
1956-05-01,476.0300
1956-05-02,480.0300
1956-05-04,482.2000
1956-05-07,479.8100
1956-05-08,476.7200
1956-05-09,475.6000
1956-05-10,473.9500
1956-05-11,472.9400
1956-05-14,472.7900
1956-05-15,472.1000
1956-05-16,475.7300
1956-05-17,476.6900
1956-05-18,480.5200
1956-05-21,481.2700
1956-05-22,484.0700
1956-05-23,486.1400
1956-05-24,490.0200
1956-05-25,488.0900
1956-05-28,484.3800
1956-05-29,486.0400
1956-05-30,486.8600
1956-05-31,488.4300
1956-06-01,491.0300
1956-06-04,493.4700
1956-06-05,495.4100
1956-06-06,500.7000
1956-06-07,497.5200
1956-06-08,501.9800
1956-06-11,496.9200
1956-06-12,497.0400
1956-06-13,500.4500
1956-06-14,500.4900
1956-06-15,503.2400
1956-06-18,505.7500
1956-06-19,507.0900
1956-06-20,509.5200
1956-06-21,512.2500
1956-06-22,509.9800
1956-06-25,511.5000
1956-06-26,509.2700
1956-06-27,502.9600
1956-06-28,502.5800
1956-06-29,502.8300
1956-07-02,482.8700
1956-07-03,485.0000
1956-07-04,488.6000
1956-07-05,490.2900
1956-07-06,491.1800
1956-07-09,492.8000
1956-07-10,493.9800
1956-07-11,494.6100
1956-07-12,499.2500
1956-07-13,500.3400
1956-07-16,501.6000
1956-07-17,502.9200
1956-07-18,502.4700
1956-07-19,499.6600
1956-07-20,497.8600
1956-07-23,497.5500
1956-07-24,498.4400
1956-07-25,499.3900
1956-07-26,499.9300
1956-07-27,500.4100
1956-07-30,501.9800
1956-07-31,500.3400
1956-08-01,501.4300
1956-08-02,502.3200
1956-08-03,503.8900
1956-08-06,507.3100
1956-08-07,506.3700
1956-08-08,503.7800
1956-08-09,503.1500
1956-08-10,502.9800
1956-08-13,502.1200
1956-08-14,501.8600
1956-08-15,500.7400
1956-08-16,500.4300
1956-08-17,500.2200
1956-08-20,503.8300
1956-08-21,504.9600
1956-08-22,505.8300
1956-08-23,504.2500
1956-08-24,503.4200
1956-08-27,501.3000
1956-08-28,499.1200
1956-08-29,493.7900
1956-08-30,493.8600
1956-08-31,493.6900
1956-09-03,489.7800
1956-09-04,485.4000
1956-09-05,486.8200
1956-09-06,491.1900
1956-09-07,490.8200
1956-09-10,486.8000
1956-09-11,482.9500
1956-09-12,482.7000
1956-09-13,482.7400
1956-09-14,485.0100
1956-09-17,486.3300
1956-09-18,486.3300
1956-09-19,485.1100
1956-09-20,484.4700
1956-09-21,487.0200
1956-09-24,487.9200
1956-09-25,488.1100
1956-09-26,483.2600
1956-09-27,488.1200
1956-09-28,490.5500
1956-10-01,492.5400
1956-10-02,492.8600
1956-10-03,492.3300
1956-10-04,490.0800
1956-10-05,487.1500
1956-10-08,487.7800
1956-10-09,489.0900
1956-10-10,489.9800
1956-10-11,490.4900
1956-10-12,493.5200
1956-10-15,494.7300
1956-10-16,494.2300
1956-10-17,494.6700
1956-10-18,498.1400
1956-10-19,496.4300
1956-10-22,495.5700
1956-10-23,497.9000
1956-10-24,501.5300
1956-10-25,505.1200
1956-10-26,504.7200
1956-10-29,506.3200
1956-10-30,508.9800
1956-10-31,508.1600
1956-11-01,514.1000
1956-11-02,520.4400
1956-11-05,515.3000
1956-11-06,518.1600
1956-11-07,513.2500
1956-11-08,512.9400
1956-11-09,514.7800
1956-11-12,519.3400
1956-11-13,525.1600
1956-11-14,526.5800
1956-11-15,534.5600
1956-11-16,538.2500
1956-11-19,534.8800
1956-11-20,544.5900
1956-11-21,542.4100
1956-11-22,549.4200
1956-11-26,544.9000
1956-11-27,547.8200
1956-11-28,554.9600
1956-11-29,550.9200
1956-11-30,556.5800
1956-12-03,558.3000
1956-12-04,562.4000
1956-12-05,560.2600
1956-12-06,566.3000
1956-12-07,562.0500
1956-12-10,554.7700
1956-12-11,559.4300
1956-12-12,558.9000
1956-12-13,554.6500
1956-12-14,549.7400
1956-12-17,542.9100
1956-12-18,552.8500
1956-12-19,551.5300
1956-12-20,551.9100
1956-12-21,550.0000
1956-12-24,550.6100
1956-12-25,552.0600
1956-12-26,551.8100
1956-12-27,547.3800
1956-12-28,549.1400
1957-01-04,549.4500
1957-01-07,559.0100
1957-01-08,565.7700
1957-01-09,563.0000
1957-01-10,568.3400
1957-01-11,571.1500
1957-01-14,574.2000
1957-01-16,577.2700
1957-01-17,583.6400
1957-01-18,580.8600
1957-01-21,586.0100
1957-01-22,582.7800
1957-01-23,583.8600
1957-01-24,578.5500
1957-01-25,572.3700
1957-01-28,576.3900
1957-01-29,575.8200
1957-01-30,572.0700
1957-01-31,567.7800
1957-02-01,568.9700
1957-02-04,576.5000
1957-02-05,577.0500
1957-02-06,582.5400
1957-02-07,582.9700
1957-02-08,581.4900
1957-02-11,585.7200
1957-02-12,587.8800
1957-02-13,583.3900
1957-02-14,585.1000
1957-02-15,575.7800
1957-02-18,572.5600
1957-02-19,562.9900
1957-02-20,562.1300
1957-02-21,565.2900
1957-02-22,565.9600
1957-02-25,562.9100
1957-02-26,565.6300
1957-02-27,570.5400
1957-02-28,571.6400
1957-03-01,569.7500
1957-03-04,570.4200
1957-03-05,570.5200
1957-03-06,567.2800
1957-03-07,564.6600
1957-03-08,561.1400
1957-03-11,560.8800
1957-03-12,562.1700
1957-03-13,566.9500
1957-03-14,568.1700
1957-03-15,566.5700
1957-03-18,564.9300
1957-03-19,564.9400
1957-03-20,567.8400
1957-03-22,570.8200
1957-03-25,560.2700
1957-03-26,567.9600
1957-03-27,567.1100
1957-03-28,570.3200
1957-03-29,581.7800
1957-04-01,590.6000
1957-04-02,587.3300
1957-04-03,585.4000
1957-04-04,589.0700
1957-04-05,588.3200
1957-04-08,584.5700
1957-04-09,585.4000
1957-04-10,581.0300
1957-04-11,581.7200
1957-04-12,585.0100
1957-04-15,586.1400
1957-04-16,585.4200
1957-04-17,584.2600
1957-04-18,585.2400
1957-04-19,585.9000
1957-04-22,588.8400
1957-04-23,593.4700
1957-04-24,594.8100
1957-04-25,590.8500
1957-04-26,591.9100
1957-04-30,589.6900
1957-05-01,589.9700
1957-05-02,593.5600
1957-05-06,590.0500
1957-05-07,588.6000
1957-05-08,565.6500
1957-05-09,554.7100
1957-05-10,558.3600
1957-05-13,559.3900
1957-05-14,550.0300
1957-05-15,542.0900
1957-05-16,539.7600
1957-05-17,534.3800
1957-05-20,520.3300
1957-05-21,537.2600
1957-05-22,532.9100
1957-05-23,534.2900
1957-05-24,535.4500
1957-05-27,527.4100
1957-05-28,523.7600
1957-05-29,514.3400
1957-05-30,512.6300
1957-05-31,520.4400
1957-06-03,517.1900
1957-06-04,517.0100
1957-06-05,518.7300
1957-06-06,518.8500
1957-06-07,518.9000
1957-06-10,520.0700
1957-06-11,523.2800
1957-06-12,524.4600
1957-06-13,529.8800
1957-06-14,531.6800
1957-06-17,530.3000
1957-06-18,530.4000
1957-06-19,530.6900
1957-06-20,531.7000
1957-06-21,530.1200
1957-06-24,527.7600
1957-06-25,525.6400
1957-06-26,521.1500
1957-06-27,520.8300
1957-06-28,522.6800
1957-07-01,515.8600
1957-07-02,511.8100
1957-07-03,505.5600
1957-07-04,503.8100
1957-07-05,503.9600
1957-07-08,507.7100
1957-07-09,508.9500
1957-07-10,514.7500
1957-07-11,515.0100
1957-07-12,510.4400
1957-07-15,499.1300
1957-07-16,495.8200
1957-07-17,493.7000
1957-07-18,491.2000
1957-07-19,489.9500
1957-07-22,487.0900
1957-07-23,484.9200
1957-07-24,478.2800
1957-07-25,472.4300
1957-07-26,472.7000
1957-07-29,477.8500
1957-07-30,486.9800
1957-07-31,486.1600
1957-08-01,488.5700
1957-08-02,498.7000
1957-08-05,495.7000
1957-08-06,497.9400
1957-08-07,500.1600
1957-08-08,499.3300
1957-08-09,504.8300
1957-08-12,503.7100
1957-08-13,502.6400
1957-08-14,506.5600
1957-08-15,512.8600
1957-08-16,512.1600
1957-08-19,513.8600
1957-08-20,517.0500
1957-08-21,522.6700
1957-08-22,520.0300
1957-08-23,518.7900
1957-08-26,522.6500
1957-08-27,528.3400
1957-08-28,528.8200
1957-08-29,530.5400
1957-08-30,529.4900
1957-09-02,526.5200
1957-09-03,528.3500
1957-09-04,533.0500
1957-09-05,537.2000
1957-09-06,537.8500
1957-09-09,538.4400
1957-09-10,538.8700
1957-09-11,539.5700
1957-09-12,535.9100
1957-09-13,532.7800
1957-09-16,529.1000
1957-09-17,532.5400
1957-09-18,532.1300
1957-09-19,529.8400
1957-09-20,531.1700
1957-09-24,532.2200
1957-09-25,529.2100
1957-09-26,523.1300
1957-09-27,527.1200
1957-09-30,529.3500
1957-10-01,534.3900
1957-10-02,533.9900
1957-10-03,539.5900
1957-10-04,537.9800
1957-10-07,530.0700
1957-10-08,529.9700
1957-10-09,516.9800
1957-10-10,517.3400
1957-10-11,508.8200
1957-10-14,506.0300
1957-10-15,518.2800
1957-10-16,517.7800
1957-10-17,517.5800
1957-10-18,516.4600
1957-10-21,511.2800
1957-10-22,508.8100
1957-10-23,507.8600
1957-10-24,509.1800
1957-10-25,508.5800
1957-10-28,510.3800
1957-10-29,510.0300
1957-10-30,509.7700
1957-10-31,510.8100
1957-11-01,515.4000
1957-11-04,513.4600
1957-11-05,511.7900
1957-11-06,511.8200
1957-11-07,512.5300
1957-11-08,511.1300
1957-11-11,507.7000
1957-11-12,507.5800
1957-11-13,503.1800
1957-11-14,499.4300
1957-11-15,504.8200
1957-11-18,501.4900
1957-11-19,497.2000
1957-11-20,497.6200
1957-11-21,499.0100
1957-11-22,501.0200
1957-11-25,500.8700
1957-11-26,499.2700
1957-11-27,494.0300
1957-11-28,491.7200
1957-11-29,489.7000
1957-12-02,494.0100
1957-12-03,494.8800
1957-12-04,493.3500
1957-12-05,492.3800
1957-12-06,493.9100
1957-12-09,498.2000
1957-12-10,497.5700
1957-12-11,498.7900
1957-12-12,503.0300
1957-12-13,502.2500
1957-12-16,500.1300
1957-12-17,492.9700
1957-12-18,491.6100
1957-12-19,486.7700
1957-12-20,484.2100
1957-12-23,485.2500
1957-12-24,484.0400
1957-12-25,481.7800
1957-12-26,472.5800
1957-12-27,471.5300
1958-01-06,481.6100
1958-01-07,492.2000
1958-01-08,495.0500
1958-01-09,500.3600
1958-01-10,503.3500
1958-01-13,511.3700
1958-01-14,513.4900
1958-01-16,513.0300
1958-01-17,511.5300
1958-01-20,504.7600
1958-01-21,503.1600
1958-01-22,504.0700
1958-01-23,505.6400
1958-01-24,507.7100
1958-01-27,512.2700
1958-01-28,514.2900
1958-01-29,518.5600
1958-01-30,524.2500
1958-01-31,522.7000
1958-02-03,530.1500
1958-02-04,524.5800
1958-02-05,531.3300
1958-02-06,530.7500
1958-02-07,525.7900
1958-02-10,525.1300
1958-02-11,527.6800
1958-02-12,526.9100
1958-02-13,528.8400
1958-02-14,530.7300
1958-02-17,533.8500
1958-02-18,531.9600
1958-02-19,529.8300
1958-02-20,525.4500
1958-02-21,526.4400
1958-02-24,528.5800
1958-02-25,530.3800
1958-02-26,532.8000
1958-02-27,528.4700
1958-02-28,528.1600
1958-03-03,526.0700
1958-03-04,523.3000
1958-03-05,525.5400
1958-03-06,529.5300
1958-03-07,531.1900
1958-03-10,536.4600
1958-03-11,537.8500
1958-03-12,536.7300
1958-03-13,539.3100
1958-03-14,534.2900
1958-03-17,532.0700
1958-03-18,528.8800
1958-03-19,525.4800
1958-03-20,522.2200
1958-03-24,524.5100
1958-03-25,523.5500
1958-03-26,524.0900
1958-03-27,516.6400
1958-03-28,522.4900
1958-03-31,529.9800
1958-04-01,529.7300
1958-04-02,531.3200
1958-04-03,533.8500
1958-04-04,542.7600
1958-04-07,546.4300
1958-04-08,544.1200
1958-04-09,543.1500
1958-04-10,541.7200
1958-04-11,539.2900
1958-04-14,539.5800
1958-04-15,538.1300
1958-04-16,539.2200
1958-04-17,541.8600
1958-04-18,547.2000
1958-04-21,553.1000
1958-04-22,556.4700
1958-04-23,555.8400
1958-04-24,557.1000
1958-04-25,557.6200
1958-04-28,558.3100
1958-04-30,556.5700
1958-05-01,561.0500
1958-05-02,563.6300
1958-05-06,556.7300
1958-05-07,560.7100
1958-05-08,564.3900
1958-05-09,565.9500
1958-05-12,563.1400
